fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20240513 105801	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	672	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0293382562052358	0.500122157659373	1570	100	11308	62528593.7031484	98
20240513 111517	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1047	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0211082971451122	0.500024932394895	1533	101	10621	62861257.8710645	99
20240513 112058	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	457	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.253888775431156	0.511991680764377	1771	1353	12177	59176406.2968516	100
20240513 112633	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	317	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.203032260195722	0.574808404232782	601	1273	12759	60474184.4077961	101
20240513 113301	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	121	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.100883818080573	0.798942921928346	1923	947	14044	60904461.7691154	102
20240513 114322	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	308	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0773328971202584	0.674780118024783	1203	564	12132	60830626.6866567	103
20240513 135020	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	821	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.260216803186232	0.74170404938777	1523	1859	10599	58515143.928036	104
20240513 140330	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	819	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0218819415811499	0.500010099808803	1546	101	12215	62096409.2953523	105
20240513 141853	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1047	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0211082971451122	0.500024932394895	1533	101	10621	62861257.8710645	106
20240513 142349	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	350	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.104132795433686	0.519874816204505	1453	1730	11935	60327113.9430285	107
20240513 143028	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	446	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.35450377283461	0.837422503250903	338	965	9142	58623235.3823088	108
20240513 144140	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1383	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.499495244795338	0.68292128811116	1587	1360	12562	56199517.2413793	109
20240513 145111	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	621	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.168852402216238	0.811470876128865	1016	1042	10190	59059085.4572714	110
20240513 145827	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	383	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.141174363157998	0.788882616762534	1639	1645	11775	60518178.4107946	111
20240513 150526	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	177	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0783738023729974	0.81707699547578	818	793	12342	60505514.2428786	112
20240513 151946	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	908	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0200889030297128	0.899304874157553	2048	1329	12814	60478119.94003	113
20240513 152555	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	160	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0546454201364321	0.50011797003612	1619	100	11358	61011697.1514243	114
20240513 153532	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	520	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.126250505047912	0.878010166870177	1956	980	13449	61823674.6626687	115
20240513 154444	530	757115	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	368	1	1	1	FALSE	1	0.1	50	0.5	FALSE	100007	0.0200221934148545	0.500479431008639	1507	156	11864	61966560.7196402	116
